STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,LOW,HIGH
2016-07-04,2016-08-16,Normal,,Normal,1.2763596004439512,NO,NO
2016-07-11,2016-08-23,Normal,,Normal,1.2092534174553102,NO,NO
2016-07-18,2016-08-30,Normal,,Normal,1.243481568395122,NO,NO
2016-07-25,2016-09-06,Normal,,Normal,1.269379860604494,NO,NO
2016-08-01,2016-09-13,Normal,,Normal,1.1653718091009988,NO,NO
2016-08-08,2016-09-20,Normal,,Normal,1.106235867640902,NO,NO
2016-08-15,2016-09-27,Normal,,Normal,1.0871151283550209,NO,NO
2016-08-22,2016-10-04,Normal,,Normal,1.0855515300154628,NO,NO
2016-08-29,2016-10-11,Normal,,Normal,1.1671050169242854,NO,NO
2016-09-05,2016-10-18,Normal,,Normal,1.1863167098633338,NO,NO
2016-09-12,2016-10-25,Normal,,Normal,1.1863167098633338,NO,NO
2016-09-19,2016-11-01,Normal,,Normal,1.156461533303633,NO,NO
2016-09-26,2016-11-08,Normal,,Normal,1.1610486891385767,NO,NO
2016-10-03,2016-11-15,Normal,,Normal,1.310861423220974,NO,NO
2016-10-10,2016-11-22,Normal,,Normal,1.310861423220974,NO,NO
2016-10-17,2016-11-29,Normal,,Normal,1.2775842044134726,NO,NO
2016-10-24,2016-12-06,Normal,,Normal,1.2485811577752557,NO,NO
2016-10-31,2016-12-13,Normal,,Normal,1.2305060173529638,NO,NO
2016-11-07,2016-12-20,Normal,,Normal,1.373283395755306,NO,NO
2016-11-14,2016-12-27,Normal,,Normal,1.373283395755306,NO,NO
2016-11-21,2017-01-03,Normal,,Normal,1.373283395755306,NO,NO
2016-11-28,2017-01-10,Normal,,Normal,1.373283395755306,NO,NO
2016-12-05,2017-01-17,Normal,,Normal,1.1548064918851435,NO,NO
2016-12-12,2017-01-24,Normal,,Normal,1.1548064918851435,NO,NO
2016-12-19,2017-01-31,Normal,,Normal,1.1548064918851435,NO,NO
2016-12-26,2017-02-07,Normal,,Normal,1.1860174781523096,NO,NO
2017-01-01,2017-02-13,Normal,Normal,Normal,1.1415525114155252,NO,NO
2017-01-08,2017-02-20,Normal,Normal,Normal,1.2557077625570776,NO,NO
2017-01-15,2017-02-27,Normal,Normal,Normal,1.2842465753424657,NO,NO
2017-01-22,2017-03-06,Normal,Normal,Normal,1.2842465753424657,NO,NO
2017-01-29,2017-03-13,Normal,Normal,Normal,1.248612652608213,NO,NO
2017-02-05,2017-03-20,Normal,Normal,Normal,1.248612652608213,NO,NO
2017-02-12,2017-03-27,Normal,Normal,Normal,1.248612652608213,NO,NO
2017-02-19,2017-04-03,Normal,Normal,Normal,1.248612652608213,NO,NO
2017-02-26,2017-04-10,Normal,Normal,Normal,1.2208657047724751,NO,NO
2017-03-05,2017-04-17,Normal,Normal,Normal,1.2208657047724751,NO,NO
2017-03-12,2017-04-24,Normal,Normal,Normal,1.2485811577752557,NO,NO
2017-03-19,2017-05-01,Normal,Normal,Normal,1.2811300603386158,NO,NO
2017-03-26,2017-05-08,Normal,Normal,Normal,1.2925969447708578,NO,NO
2017-04-02,2017-05-15,Normal,Normal,Normal,1.2925969447708578,NO,NO
2017-04-09,2017-05-22,Normal,Normal,Normal,1.373283395755306,NO,NO
2017-04-16,2017-05-29,Normal,Normal,Normal,1.373283395755306,NO,NO
2017-04-23,2017-06-05,Normal,Normal,Normal,1.1235955056179776,NO,NO
2017-04-30,2017-06-12,Normal,Normal,Normal,1.1235955056179776,NO,NO
2017-05-07,2017-06-19,Normal,Normal,Normal,1.1235955056179776,NO,NO
2017-05-14,2017-06-26,Normal,Normal,Normal,1.1235955056179776,NO,NO
2017-05-21,2017-07-03,Normal,Normal,Normal,1.1235955056179776,NO,NO
2017-05-28,2017-07-10,Normal,Normal,Normal,1.1235955056179776,NO,NO
2017-06-04,2017-07-17,Normal,Normal,Normal,1.2838801711840229,NO,NO
2017-06-11,2017-07-24,Normal,Normal,Normal,1.3824884792626728,NO,NO
2017-06-18,2017-07-31,Normal,Normal,Normal,1.3824884792626728,NO,NO
2017-06-25,2017-08-07,Normal,Normal,Normal,2.5345622119815667,NO,NO
2017-07-02,2017-08-14,Normal,Normal,Normal,2.9185867895545314,NO,NO
2017-07-09,2017-08-21,Normal,Normal,Normal,3.225806451612903,NO,YES
2017-07-16,2017-08-28,Normal,Normal,Normal,3.225806451612903,NO,YES
2017-07-23,2017-09-04,Normal,Normal,Normal,2.9957203994293864,NO,YES
2017-07-30,2017-09-11,Normal,Normal,Normal,2.8201684776137954,NO,YES
2017-08-06,2017-09-18,Normal,Normal,Normal,1.3990672884743505,YES,NO
2017-08-13,2017-09-25,Normal,Normal,Normal,1.447277739490007,YES,NO
2017-08-20,2017-10-02,Normal,Normal,Normal,1.447277739490007,NO,YES
2017-08-27,2017-10-09,Normal,Normal,Normal,1.447277739490007,YES,NO
2017-09-03,2017-10-16,Normal,Normal,Normal,1.5506547208821502,YES,NO
2017-09-10,2017-10-23,Normal,Normal,Normal,1.585113714679531,NO,YES
2017-09-17,2017-10-30,Normal,Normal,Normal,1.7574086836664369,NO,YES
2017-09-24,2017-11-06,Normal,Anomaly,Normal,1.727642276422764,NO,YES
2017-10-01,2017-11-13,Normal,Anomaly,Normal,1.7328321228892611,YES,NO
2017-10-08,2017-11-20,Normal,Anomaly,Normal,1.539708265802269,YES,NO
2017-10-15,2017-11-27,Normal,Anomaly,Normal,1.3681970203865332,YES,NO
2017-10-22,2017-12-04,Normal,Anomaly,Normal,1.303780964797914,YES,NO
2017-10-29,2017-12-11,Normal,Anomaly,Normal,1.303780964797914,YES,NO
2017-11-05,2017-12-18,Normal,Anomaly,Normal,1.303780964797914,YES,NO
2017-11-12,2017-12-25,Normal,Anomaly,Normal,1.1534025374855823,YES,NO
2017-11-19,2018-01-01,Normal,Anomaly,Normal,1.1534025374855823,YES,NO
2017-11-26,2018-01-08,Normal,Anomaly,Normal,1.2110726643598615,YES,NO
2017-12-03,2018-01-15,Normal,Anomaly,Normal,1.2302960399846212,YES,NO
2017-12-10,2018-01-22,Normal,Anomaly,Normal,1.1747098523249029,YES,NO
2017-12-17,2018-01-29,Normal,Anomaly,Normal,1.1747098523249029,YES,NO
2017-12-24,2018-02-05,Normal,Anomaly,Normal,1.5992003998001,YES,NO
2017-12-31,2018-02-12,Normal,Anomaly,Normal,1.6401845207585857,YES,NO
2018-01-07,2018-02-19,Normal,Anomaly,Normal,1.6401845207585857,YES,NO
2018-01-14,2018-02-26,Normal,Anomaly,Normal,1.7490283176013326,YES,NO
2018-01-21,2018-03-05,Normal,Anomaly,Normal,1.932045303131246,YES,NO
2018-01-28,2018-03-12,Normal,Anomaly,Normal,2.2398146400846235,YES,NO
2018-02-04,2018-03-19,Normal,Normal,Normal,1.838529176658673,YES,NO
2018-02-11,2018-03-26,Normal,Normal,Normal,2.2977022977022976,YES,NO
2018-02-18,2018-04-02,Anomaly,Normal,Normal,2.097902097902098,NO,NO
2018-02-25,2018-04-09,Anomaly,Normal,Normal,1.848151848151848,NO,NO
2018-03-04,2018-04-16,Anomaly,Normal,Normal,1.7123287671232876,NO,NO
2018-03-11,2018-04-23,Normal,Normal,Normal,1.54823059628282,NO,NO
2018-03-18,2018-04-30,Normal,Normal,Normal,1.4269406392694064,NO,NO
2018-03-25,2018-05-07,Normal,Normal,Normal,1.312785388127854,NO,NO
2018-04-01,2018-05-14,Normal,Normal,Normal,1.2557077625570776,NO,NO
2018-04-08,2018-05-21,Normal,Normal,Normal,1.2925969447708578,NO,NO
2018-04-15,2018-05-28,Normal,Normal,Normal,1.6745005875440655,NO,NO
2018-04-22,2018-06-04,Normal,Normal,Normal,1.6745005875440655,NO,NO
2018-04-29,2018-06-11,Normal,Normal,Normal,1.6745005875440655,NO,NO
2018-05-06,2018-06-18,Normal,Normal,Normal,1.6745005875440655,NO,NO
2018-05-13,2018-06-25,Normal,Normal,Normal,1.6745005875440655,NO,NO
2018-05-20,2018-07-02,Normal,Normal,Normal,1.58157602663707,NO,YES
2018-05-27,2018-07-09,Normal,Normal,Normal,1.609322974472808,NO,YES
2018-06-03,2018-07-16,Normal,Normal,Normal,1.664816870144284,NO,YES
2018-06-10,2018-07-23,Normal,Normal,Normal,1.5484515484515484,NO,YES
2018-06-17,2018-07-30,Normal,Normal,Normal,1.439232409402706,NO,YES
2018-06-24,2018-08-06,Normal,Normal,Normal,1.3738551207327228,NO,YES
2018-07-01,2018-08-13,Normal,Normal,Normal,1.177730192719486,NO,YES
2018-07-08,2018-08-20,Normal,Normal,Normal,1.1947863866763215,NO,YES
2018-07-15,2018-08-27,Normal,Normal,Normal,1.1947863866763215,NO,YES
2018-07-22,2018-09-03,Normal,Normal,Normal,1.1947863866763215,NO,YES
2018-07-29,2018-09-10,Normal,Normal,Normal,1.2682551883166795,NO,YES
2018-08-05,2018-09-17,Normal,Normal,Normal,1.2905911740216487,NO,YES
2018-08-12,2018-09-24,Normal,Normal,Normal,1.3014273719563392,NO,YES
2018-08-19,2018-10-01,Normal,Normal,Normal,1.330410847193216,NO,NO
2018-08-26,2018-10-08,Normal,Normal,Normal,1.330410847193216,NO,NO
2018-09-02,2018-10-15,Normal,Normal,Normal,1.312060352749172,NO,NO
2018-09-09,2018-10-22,Normal,Normal,Normal,1.376287083303327,NO,NO
2018-09-16,2018-10-29,Normal,Normal,Normal,1.4680395555235488,NO,YES
2018-09-23,2018-11-05,Normal,Normal,Normal,1.5139157916336596,NO,YES
2018-09-30,2018-11-12,Normal,Normal,Normal,1.5139157916336596,NO,YES
2018-10-07,2018-11-19,Normal,Normal,Normal,1.4986376021798364,NO,YES
2018-10-14,2018-11-26,Normal,Normal,Normal,1.4986376021798364,NO,NO
2018-10-21,2018-12-03,Normal,Anomaly,Normal,1.9388954171562869,NO,NO
2018-10-28,2018-12-10,Normal,Anomaly,Normal,1.9388954171562869,NO,NO
2018-11-04,2018-12-17,Normal,Anomaly,Normal,1.9975031210986267,NO,NO
2018-11-11,2018-12-24,Normal,Anomaly,Normal,1.7478152309612984,NO,NO
2018-11-18,2018-12-31,Normal,Anomaly,Normal,1.49812734082397,NO,NO
2018-11-25,2019-01-07,Normal,Anomaly,Normal,1.49812734082397,NO,NO
2018-12-02,2019-01-14,Normal,Anomaly,Normal,1.3982521847690388,NO,NO
2018-12-09,2019-01-21,Normal,Anomaly,Normal,1.3982521847690388,NO,NO
2018-12-16,2019-01-28,Normal,Anomaly,Normal,1.3982521847690388,NO,NO
2018-12-23,2019-02-04,Normal,Anomaly,Normal,1.4913448735019974,NO,NO
2018-12-30,2019-02-11,Normal,Anomaly,Normal,1.4913448735019974,NO,NO
2019-01-06,2019-02-18,Normal,Anomaly,Normal,1.4913448735019974,NO,NO
2019-01-13,2019-02-25,Normal,Anomaly,Normal,1.4647137150466043,NO,NO
2019-01-20,2019-03-04,Normal,Anomaly,Normal,1.1984021304926764,NO,NO
2019-01-27,2019-03-11,Normal,Anomaly,Normal,1.251664447403462,NO,NO
2019-02-03,2019-03-18,Normal,Normal,Normal,1.2649800266311584,NO,NO
2019-02-10,2019-03-25,Normal,Normal,Normal,1.2172284644194755,NO,NO
2019-02-17,2019-04-01,Normal,Normal,Normal,1.1574618096063456,NO,NO
2019-02-24,2019-04-08,Normal,Normal,Normal,1.1750881316098707,NO,NO
2019-03-03,2019-04-15,Normal,Normal,Normal,1.2208657047724751,NO,NO
2019-03-10,2019-04-22,Normal,Normal,Normal,1.2208657047724751,NO,NO
2019-03-17,2019-04-29,Normal,Normal,Normal,1.3318534961154274,NO,NO
2019-03-24,2019-05-06,Normal,Normal,Normal,1.3318534961154274,NO,NO
2019-03-31,2019-05-13,Normal,Normal,Normal,1.2618296529968454,NO,NO
2019-04-07,2019-05-20,Normal,Normal,Normal,1.2108980827447022,NO,NO
2019-04-14,2019-05-27,Normal,Normal,Normal,1.2108980827447022,NO,NO
2019-04-21,2019-06-03,Normal,Normal,Normal,1.141769743101808,NO,NO
2019-04-28,2019-06-10,Normal,Normal,Normal,1.0899182561307903,NO,NO
2019-05-05,2019-06-17,Normal,Normal,Normal,1.0899182561307903,NO,NO
2019-05-12,2019-06-24,Normal,Normal,Normal,1.1807447774750226,NO,NO
2019-05-19,2019-07-01,Normal,Normal,Normal,1.2261580381471389,NO,YES
2019-05-26,2019-07-08,Normal,Normal,Normal,1.2715712988192551,NO,YES
2019-06-02,2019-07-15,Normal,Normal,Normal,1.4168937329700273,NO,YES
2019-06-09,2019-07-22,Normal,Normal,Normal,1.3781223083548666,NO,YES
2019-06-16,2019-07-29,Normal,Normal,Normal,1.397121083827265,NO,YES
2019-06-23,2019-08-05,Normal,Normal,Normal,1.3738551207327228,NO,YES
2019-06-30,2019-08-12,Normal,Normal,Normal,1.3738551207327228,NO,YES
2019-07-07,2019-08-19,Normal,Normal,Normal,1.3189448441247005,NO,YES
2019-07-14,2019-08-26,Normal,Normal,Normal,1.4936773317728989,NO,YES
2019-07-21,2019-09-02,Normal,Normal,Normal,1.7992022405446282,NO,YES
2019-07-28,2019-09-09,Normal,Normal,Normal,1.9417805313047685,NO,YES
2019-08-04,2019-09-16,Normal,Normal,Normal,1.9417805313047685,NO,YES
2019-08-11,2019-09-23,Anomaly,Normal,Normal,2.376304846002339,NO,YES
2019-08-18,2019-09-30,Anomaly,Normal,Normal,2.6789168278375244,YES,NO
2019-08-25,2019-10-07,Anomaly,Normal,Normal,1.931659693154812,YES,NO
2019-09-01,2019-10-14,Anomaly,Anomaly,Normal,1.5974625144083046,YES,NO
2019-09-08,2019-10-21,Normal,Anomaly,Normal,1.5383191410499817,YES,NO
2019-09-15,2019-10-28,Normal,Anomaly,Normal,1.510359869129771,YES,NO
2019-09-22,2019-11-04,Normal,Anomaly,Normal,1.3845384871629458,YES,NO
2019-09-29,2019-11-11,Normal,Anomaly,Normal,1.5328223925358213,YES,NO
2019-10-06,2019-11-18,Normal,Anomaly,Normal,1.599466844385205,YES,NO
2019-10-13,2019-11-25,Normal,Anomaly,Normal,1.6661112962345883,YES,NO
2019-10-20,2019-12-02,Normal,Anomaly,Normal,1.6661112962345883,YES,NO
2019-10-27,2019-12-09,Normal,Anomaly,Normal,1.4950662812789557,YES,NO
2019-11-03,2019-12-16,Normal,Anomaly,Normal,1.4491313202235554,YES,NO
2019-11-10,2019-12-23,Normal,Anomaly,Normal,1.3906639566091976,YES,NO
2019-11-17,2019-12-30,Normal,Anomaly,Anomaly,1.3985308679110957,YES,NO
2019-11-24,2020-01-06,Normal,Anomaly,Normal,1.3812854491138202,YES,NO
2019-12-01,2020-01-13,Normal,Anomaly,Normal,1.6082580662981634,YES,NO
2019-12-08,2020-01-20,Normal,Anomaly,Normal,1.6928809585001188,YES,NO
2019-12-15,2020-01-27,Normal,Anomaly,Normal,1.6928809585001188,YES,NO
2019-12-22,2020-02-03,Anomaly,Anomaly,Normal,2.075021129719107,YES,NO
2019-12-29,2020-02-10,Anomaly,Anomaly,Normal,2.275291454666021,YES,NO
2020-01-05,2020-02-17,Anomaly,Anomaly,Normal,2.5442980463425715,YES,NO
2020-01-12,2020-02-24,Anomaly,Anomaly,Normal,2.0739630184907547,YES,NO
2020-01-19,2020-03-02,Anomaly,Anomaly,Normal,2.2420313344138303,YES,NO
2020-01-26,2020-03-09,Anomaly,Normal,Normal,2.106969205834684,YES,NO
2020-02-02,2020-03-16,Anomaly,Normal,Normal,1.728795245813074,YES,NO
2020-02-09,2020-03-23,Anomaly,Normal,Normal,1.539708265802269,YES,NO
2020-02-16,2020-03-30,Anomaly,Normal,Normal,1.350621285791464,YES,NO
2020-02-23,2020-04-06,Normal,Normal,Normal,1.2140643984666375,YES,NO
2020-03-01,2020-04-13,Normal,Normal,Normal,1.4259093918539,YES,NO
2020-03-08,2020-04-20,Normal,Normal,Normal,1.7644835661699547,YES,NO
2020-03-15,2020-04-27,Normal,Normal,Normal,2.04108374347116,YES,NO
2020-03-22,2020-05-04,Normal,Normal,Normal,2.244988213348398,YES,NO
2020-03-29,2020-05-11,Normal,Normal,Normal,2.244988213348398,YES,NO
2020-04-05,2020-05-18,Normal,Normal,Normal,2.108768035516093,NO,NO
2020-04-12,2020-05-25,Normal,Normal,Normal,1.8047673098751416,NO,NO
2020-04-19,2020-06-01,Normal,Normal,Normal,1.5132523799161546,NO,NO
2020-04-26,2020-06-08,Normal,Normal,Normal,1.3283687229890782,NO,NO
2020-05-03,2020-06-15,Normal,Normal,Normal,1.5215859917874897,NO,NO
2020-05-10,2020-06-22,Normal,Normal,Normal,1.5215859917874897,NO,YES
2020-05-17,2020-06-29,Normal,Normal,Normal,1.5215859917874897,NO,YES
2020-05-24,2020-07-06,Normal,Normal,Normal,1.5215859917874897,NO,YES
2020-05-31,2020-07-13,Normal,Normal,Normal,1.5215859917874897,NO,NO
2020-06-07,2020-07-20,Normal,Normal,Normal,1.5215859917874897,NO,NO
2020-06-14,2020-07-27,Normal,Normal,Normal,1.1988582302568982,NO,NO
2020-06-21,2020-08-03,Normal,Normal,Normal,1.1893434823977165,NO,NO
2020-06-28,2020-08-10,Normal,Normal,Normal,1.1353315168029066,NO,NO
2020-07-05,2020-08-17,Normal,Normal,Normal,1.1353315168029066,NO,NO
2020-07-12,2020-08-24,Normal,Normal,Normal,1.2715712988192551,NO,NO
2020-07-19,2020-08-31,Normal,Normal,Normal,1.3169845594913714,NO,YES
2020-07-26,2020-09-07,Normal,Normal,Normal,1.6348773841961852,NO,YES
2020-08-02,2020-09-14,Normal,Normal,Normal,1.6348773841961852,NO,YES
2020-08-09,2020-09-21,Normal,Normal,Normal,2.1798365122615806,NO,YES
2020-08-16,2020-09-28,Normal,Normal,Normal,2.724795640326976,NO,YES
2020-08-23,2020-10-05,Normal,Normal,Normal,2.336432089784229,NO,YES
2020-08-30,2020-10-12,Normal,Normal,Normal,2.2947398683391143,NO,YES
2020-09-06,2020-10-19,Anomaly,Normal,Normal,1.9106407995296883,YES,NO
2020-09-13,2020-10-26,Normal,Normal,Normal,2.4430871737923376,YES,NO
2020-09-20,2020-11-02,Anomaly,Normal,Normal,2.180826896865061,YES,NO
2020-09-27,2020-11-09,Normal,Normal,Normal,1.7136736879685823,YES,NO
2020-10-04,2020-11-16,Normal,Normal,Normal,1.7136736879685823,YES,NO
2020-10-11,2020-11-23,Normal,Normal,Normal,1.6836197825324448,YES,NO
2020-10-18,2020-11-30,Normal,Normal,Normal,1.5478877781360851,YES,NO
2020-10-25,2020-12-07,Normal,Normal,Normal,1.6836197825324448,YES,NO
2020-11-01,2020-12-14,Normal,Normal,Normal,1.576316801230296,YES,NO
2020-11-08,2020-12-21,Normal,Normal,Normal,1.665972511453561,YES,NO
2020-11-15,2020-12-28,Normal,Anomaly,Normal,1.7719218537028625,YES,NO
2020-11-22,2021-01-04,Normal,Anomaly,Normal,1.7719218537028625,YES,NO
2020-11-29,2021-01-11,Normal,Anomaly,Normal,1.5901862789641072,YES,NO
2020-12-06,2021-01-18,Normal,Anomaly,Normal,1.3630168105406633,YES,NO
2020-12-13,2021-01-25,Normal,Anomaly,Normal,1.3630168105406633,YES,NO
2020-12-20,2021-02-01,Normal,Normal,Normal,1.3630168105406633,YES,NO
2020-12-27,2021-02-08,Normal,Normal,Normal,1.3630168105406633,YES,NO
2021-01-03,2021-02-15,Normal,Normal,Normal,1.2594962015193922,YES,NO
2021-01-10,2021-02-22,Normal,Normal,Normal,1.3840830449826989,YES,NO
2021-01-17,2021-03-01,Normal,Normal,Normal,1.4609765474817378,YES,NO
2021-01-24,2021-03-08,Normal,Normal,Normal,1.4609765474817378,YES,NO
2021-01-31,2021-03-15,Normal,Normal,Normal,1.808662541646835,YES,NO
2021-02-07,2021-03-22,Normal,Normal,Normal,2.5316455696202533,YES,NO
2021-02-14,2021-03-29,Normal,Normal,Normal,2.712348322626695,YES,NO
2021-02-21,2021-04-05,Normal,Normal,Normal,2.712348322626695,YES,NO
2021-02-28,2021-04-12,Anomaly,Normal,Normal,2.4056254626202813,YES,NO
2021-03-07,2021-04-19,Anomaly,Normal,Normal,2.0577350111028867,YES,NO
2021-03-14,2021-04-26,Anomaly,Normal,Normal,1.6910069177555729,NO,YES
2021-03-21,2021-05-03,Normal,Normal,Normal,1.2298232129131437,NO,YES
2021-03-28,2021-05-10,Normal,Normal,Normal,1.191391237509608,NO,YES
2021-04-04,2021-05-17,Normal,Normal,Normal,1.191391237509608,NO,YES
2021-04-11,2021-05-24,Normal,Normal,Normal,1.191391237509608,NO,YES
2021-04-18,2021-05-31,Normal,Normal,Normal,1.191391237509608,NO,YES
2021-04-25,2021-06-07,Normal,Normal,Normal,1.191391237509608,NO,YES
2021-05-02,2021-06-14,Normal,Normal,Normal,1.0841361875601394,NO,YES
2021-05-09,2021-06-21,Normal,Normal,Normal,1.01069251630846,NO,YES
2021-05-16,2021-06-28,Normal,Normal,Normal,1.004037112929248,NO,YES
2021-05-23,2021-07-05,Normal,Normal,Normal,1.004037112929248,NO,YES
2021-05-30,2021-07-12,Normal,Normal,Normal,1.0034090270674474,NO,YES
